,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
28894,f978ca7c3e66160bcf02f67fd3f19bb0,UNION SQUARE PLAZA,,17 STREET,,NEW YORK,Manhattan,1,10003.0,40.7372637886,-73.99008034159999,986998.9936700001,207881.834384,0,1008460024,105,2,5200,MN13,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",PEDESTRIAN PLAZA,0,,,Public,NYC Department of Transportation,NYCDOT,City,NYC Department of Transportation,NYCDOT,dot_pedplazas,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,13,Local
28897,dc9f808f1e1541252485f1e1ae1af3b4,UNION TEMPLE OF BROOKLYN,,,,BROOKLYN,Brooklyn,3,11238.0,40.6734061309,-73.9680577446,993110.507873,184618.033232,0,3011720006,308,35,20700,BK64,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",13.0,77,Local
28899,4f95d62d0a95cf47db74c567d3a36eb9,UNION THEOLOGICAL SEMINARY,,,,NEW YORK,Manhattan,1,10027.0,40.811433242,-73.96213614279999,994731.37255,234906.363949,0,1019920013,109,7,20500,MN09,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",3.0,26,Local
28960,e7cb079c5c0183f266b72f709aa0a61c,UNITED BLOCK ASSOCIATION GARDEN,34,WEST 131 STREET,34 WEST 131 STREET,NEW YORK,Manhattan,1,10037.0,40.810696,-73.941247,1000514.0291200001,234640.94943200002,0,1017280054,110,9,20800,MN03,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",5.0,32,Local
28979,1e146c7e3c9830a524dcaf75efb8d72c,UNITED CHARITIES BUILDING COMPLEX,,,,NEW YORK,Manhattan,1,10010.0,40.739521918099996,-73.9862483111,988060.819184,208704.685815,0,1008780001,105,2,6800,MN21,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,13,Local
28983,1f330a5626486d7fdc3c2d1ec8333256,UNITED COMMUNITY CENTER,620,SCHENCK AVENUE,620 SCHENCK AVENUE,BROOKLYN,Brooklyn,3,11207.0,40.665271999999995,-73.886831,1015645.93124,181673.203759,3090715,3040890021,305,42,112400,BK82,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",19.0,75,Local
28984,dfb69495328e7d5ec4ee31b4227e6830,UNITED COMMUNITY CENTERS - E NEW YORK F*,599,ALABAMA AVENUE,599 ALABAMA AVENUE,BROOKLYN,Brooklyn,3,11207.0,40.661188,-73.89576600000001,1013168.9089,180182.212875,0,3038540004,305,42,113000,BK85,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",19.0,75,Local
29030,57cc93bfbbe848089632f290908f7af6,UNITED COMMUNITY CENTERS YOUTH FARM,,,,BROOKLYN,Brooklyn,3,11212.0,40.6596966149,-73.9078757945,1009809.7137799999,179635.09420999998,0,3036030007,316,42,91600,BK81,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",23.0,73,Local
29063,28dad2950c1dddb5bdb7f6f109a40abc,UNITED METHODIST CHURCH OF ST. PAUL AND ST. ANDREW COMPLEX,,,,NEW YORK,Manhattan,1,10024.0,40.7889846933,-73.97729225149999,990538.0190399999,226726.122127,0,1012347502,107,6,17500,MN12,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",3.0,24,Local
29071,ea6460513816f81892dd832e7956686b,UNITED STATES COURTHOUSE,,,,NEW YORK,Manhattan,1,10007.0,40.7136657222,-74.0023107561,983609.4029610001,199284.180825,0,1001580061,101,1,2900,MN27,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,5,Local
29072,836512109a484b3626ac9ca1962c7bc0,UNITED STATES POST OFFICE-CANAL STREET STATION,,,,NEW YORK,Manhattan,1,10013.0,40.7204812911,-74.00409551279999,983114.7417,201767.318888,0,1002110003,101,1,3300,MN24,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,1,Local
29073,3608ee3a28bd9b7731b500b559f6d8ae,UNITED STATES POST OFFICE-CHURCH STREET STATION,,,,NEW YORK,Manhattan,1,10007.0,40.712743160500004,-74.0106422037,981299.6849969999,198948.23433099999,0,1000860001,101,1,2100,MN24,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,1,Local
29074,91a3656d0b9dec098215bcc539246d17,UNITED STATES POST OFFICE-COOPER STATION,,,,NEW YORK,Manhattan,1,10003.0,40.7320417671,-73.9897222931,987098.441404,205979.299295,0,1005560036,103,2,4200,MN22,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",1.0,9,Local
29075,aebf8dfda83a49307f4eb4b423001725,UNITED STATES POST OFFICE-FAR ROCKAWAY,,,,FAR ROCKAWAY,Queens,4,11691.0,40.6034654267,-73.7506377939,1053493.38413,159233.681524,0,4155570017,414,31,103202,QN15,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",27.0,101,Local
29076,2897176615b6567e88bfb80ae752044b,UNITED STATES POST OFFICE-FLATBUSH STATION,,,,BROOKLYN,Brooklyn,3,11226.0,40.650953207,-73.9564196066,996342.897123,176439.195836,0,3050890051,314,40,79602,BK60,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",17.0,70,Local
29077,b8f24c412bc72610b988dfd163dca143,UNITED STATES POST OFFICE-FLUSHING MAIN,,,,FLUSHING,Queens,4,11355.0,40.7564560047,-73.8281051039,1031872.76594,214920.744074,0,4051340008,407,20,85300,QN22,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",25.0,109,Local
29078,e9c30f7cc5f536f6cabea2f79f9839f0,UNITED STATES POST OFFICE-FOREST HILLS STATION,,,,FOREST HILLS,Queens,4,11375.0,40.721642162600006,-73.8469322615,1026678.94955,202227.303779,0,4032370018,406,29,71100,QN17,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",28.0,112,Local
29079,200c5c2ef4dd578aec35c46d549d1848,UNITED STATES POST OFFICE-INWOOD STATION,,,,NEW YORK,Manhattan,1,10034.0,40.8661843292,-73.9229290528,1005567.02238,254861.34009899996,0,1022340025,112,10,29100,MN01,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",6.0,34,Local
29080,395062045d21fdf1934e4f352ae56d1b,UNITED STATES POST OFFICE-JACKSON HEIGHTS STATION,,,,JACKSON HEIGHTS,Queens,4,11372.0,40.7491620583,-73.8875181281,1015416.0585,212236.607376,0,4012890001,403,25,28500,QN28,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",30.0,115,Local
29081,03ca7e5086e96de52c9c7dc5552530a4,UNITED STATES POST OFFICE-JAMAICA MAIN,,,,FLUSHING,Queens,4,11358.0,40.7612434252,-73.80168998399999,1039187.0046799999,216680.417524,0,4053390014,407,19,117100,QN51,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",25.0,109,Local
29082,d4aef821ea4315d7c55f97c2a72ac5a4,UNITED STATES POST OFFICE-KENSINGTON STATION,,,,BROOKLYN,Brooklyn,3,11218.0,40.643821865700005,-73.9792309812,990013.703415,173838.727671,0,3053340072,312,39,49600,BK41,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",15.0,66,Local
29083,e8200ae2c51294627cfa8c74fb38117a,UNITED STATES POST OFFICE-KNICKERBOCKER STATION,,,,NEW YORK,Manhattan,1,10002.0,40.7141811815,-73.991886861,986499.1393690001,199472.074025,0,1002830055,103,1,600,MN28,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,7,Local
29084,8be4204809ec8fdd7bc4aa59e1340253,UNITED STATES POST OFFICE-LENOX HILL STATION,,,,NEW YORK,Manhattan,1,10021.0,40.7680850136,-73.9601125682,995298.724544,219113.36386399998,0,1014250013,108,4,12600,MN31,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,19,Local
29085,e62a3c13c60ea8159d1f418d921a55af,UNITED STATES POST OFFICE-LONG ISLAND CITY,,,,LONG ISLAND CITY,Queens,4,11101.0,40.7457244505,-73.9486187085,998487.274767,210968.342218,0,4000550001,402,26,700,QN31,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",30.0,108,Local
29086,0de23b92dc159b583f0594cc0e61e237,UNITED STATES POST OFFICE-MADISON SQUARE STATION,,,,NEW YORK,Manhattan,1,10010.0,40.7395574828,-73.9835857442,988798.6578540001,208717.77023,0,1008790030,106,2,6800,MN21,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,13,Local
29087,fb461a309f5a7162716b5021d0a16be5,UNITED STATES POST OFFICE-METROPOLITAN STATION,,,,BROOKLYN,Brooklyn,3,11206.0,40.7020440293,-73.9410909594,1000583.8455,195055.531958,0,3031200016,301,34,49100,BK90,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",14.0,90,Local
29088,ffbc3c26cce6345c14aa88475b985e3c,UNITED STATES POST OFFICE-MORRISANIA,,,,BRONX,Bronx,2,10456.0,40.8299251189,-73.9089035889,1009460.05684,241654.46713200002,0,2023880034,203,16,18500,BX35,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",9.0,42,Local
29089,15dbc92caa0b98373c2d01658e3dd471,UNITED STATES POST OFFICE-OLD CHELSEA STATION,,,,NEW YORK,Manhattan,1,10011.0,40.741727680100006,-73.9988751062,984561.71625,209508.017772,0,1007680020,104,3,8700,MN13,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,10,Local
29090,75c927011298fb3b7f491ad8a1b68096,UNITED STATES POST OFFICE-PARKVILLE STATION,,,,BROOKLYN,Brooklyn,3,11204.0,40.615798187399996,-73.9870267885,987851.766118,163628.535908,0,3055620038,311,47,25600,BK28,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",20.0,62,Local
29092,M050101,UNITED STATES TRUST,114,WEST 47 STREET,114 WEST 47 STREET,NEW YORK,Manhattan,1,10036.0,40.7581572323,-73.9830328422,988950.5634219999,215494.286122,1022667,1009990019,105,4,12500,MN17,PARKS AND PLAZAS,PRIVATELY OWNED PUBLIC SPACE,PRIVATELY OWNED PUBLIC SPACE,0,,,Non-public,Not Available,Non-public,City,NYC Department of City Planning,NYCDCP,dcp_pops,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,18,Local
29101,50a7217850918f964e9cbc647f2a65d0,UNITED WE STAND GARDEN,627,EAST 137 STREET,627 EAST 137 STREET,BRONX,Bronx,2,10454.0,40.805440999999995,-73.91571,1007585.0321899999,232732.13943600003,0,2025500055,201,8,2701,BX39,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",7.0,40,Local
29103,cbf257500220418631c743b235170503,UNITED WORKERS' COOPERATIVES,,,,BRONX,Bronx,2,10467.0,40.866663453,-73.8697770256,1020268.05213,255053.298286,0,0,211,15,33600,BX07,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",11.0,49,Local
29108,859ad9e8312559b4c126c16696efb064,UNITY GARDENS,53,WEST 128 STREET,53 WEST 128 STREET,NEW YORK,Manhattan,1,10027.0,40.809340999999996,-73.942661,1000122.92827,234147.01549000002,0,1017260014,110,9,20800,MN03,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",5.0,32,Local
29130,ecfb1e0f3463313a34ebde4b010466e8,UNIVERSITY CLUB,,,,NEW YORK,Manhattan,1,10019.0,40.7614814953,-73.9756743982,990988.802571,216705.90438400002,0,1012700034,105,4,10400,MN17,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,18,Local
29137,b11013c3846c1d5f89df7edcc450e736,UNIVERSITY MALLS,,,,BRONX,Bronx,2,10453.0,40.8486087475,-73.918067431,1006917.6853799999,248459.10276100002,0,2028780320,205,14,21501,BX36,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",MALL,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",9.0,46,Local
29140,74e38cde0ec96fb62daa5938d4a6ff68,UNIVERSITY PLACE,343,FLATBUSH AVENUE EXTENSION,343 FLATBUSH AVENUE EXTENSION,BROOKLYN,Brooklyn,3,11201.0,40.690869,-73.981649,989339.0773540001,190979.17909000002,0,3020840026,302,35,3100,BK68,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",13.0,88,Local
29147,0afb1f5c90dc7df05c2c32242f8ad262,UNIVERSITY SETTLEMENT HOUSE,,,,NEW YORK,Manhattan,1,10002.0,40.7205511814,-73.9905200186,986877.8067799999,201792.897734,0,1004150018,103,1,1800,MN27,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",1.0,5,Local
29176,8eb44fafb9fac0f100013cdfce45366b,UNIVERSITY WOODS,2100,CEDAR AVENUE,2100 CEDAR AVENUE,BRONX,Bronx,2,10468.0,40.859346,-73.914763,1007828.09129,252371.965022,0,2032320001,205,14,25700,BX36,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",10.0,46,Local
29191,bb8b8cbe061525a281da06ae8ee8c571,UPON THIS ROCK COMM GARDEN,2556,PITKIN AVENUE,2556 PITKIN AVENUE,BROOKLYN,Brooklyn,3,11208.0,40.6743172484,-73.8778111531,1018143.6656200001,184972.002885,0,3040240013,305,37,119400,BK82,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",19.0,75,Local
29193,0612f8551551acb59cba7f43508fbdd8,UPPER EAST SIDE HISTORIC DISTRICT,,,,NEW YORK,Manhattan,1,10021.0,40.76988159,-73.9658529771,993708.3897379999,219767.24435500003,0,1013840045,108,4,12200,MN40,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,19,Local
29194,1ecb7f2095bc111889cad54ee931fb13,UPPER EAST SIDE HISTORIC DISTRICT (BOUNDARY INCREASE AND ADDITIONAL DOCUMENTATION),,,,NEW YORK,Manhattan,1,10065.0,40.7675223907,-73.964276149,994145.506132,218907.883958,0,0,108,4,12000,MN40,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,19,Local
29236,9b46869697be9d2d87814a3f33bd155d,URBAN BOTANICAL/SAM AND SADIE KOENIG,237,EAST 7 STREET,237 EAST 7 STREET,NEW YORK,Manhattan,1,10009.0,40.724094,-73.97834300000001,990252.900566,203084.255563,0,1003770069,103,2,2602,MN28,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",1.0,9,Local
29348,405c22e7b887015039006c6858a8ad1f,USS EDSON,,,,,Manhattan,1,,40.7655811129,-74.0010293148,983964.871503,218198.596109,0,1011070030,104,3,12900,,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",,0,Local
29349,a3640eb3a996aeb1bbb3a2e91ede3705,USS INTREPID (CV-11),,,,,Manhattan,1,,40.764788206599995,-74.0008960362,984001.7877799999,217909.713744,0,1011070030,104,3,12900,,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",,0,Local
29362,a0b4fb7e48f64edfc6917aa6769edd03,UTOPIA PLAYGROUND,,,,FLUSHING,Queens,4,11365.0,40.7307257296,-73.79277632,1041682.6182200001,205567.59112,0,4071290001,408,24,134100,QN41,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",26.0,107,Local
29382,d9e9bafc132c78ea9c22da0f53bd6a4e,VALENTINE VARIAN HOUSE,3266,BAINBRIDGE AVENUE,3266 BAINBRIDGE AVENUE,BRONX,Bronx,2,10467.0,40.8773796417,-73.8794314367,1017592.3901600001,258953.802019,2018252,2033430500,207,11,42300,BX43,HISTORICAL SITES,HISTORICAL SITES,HISTORIC HOUSE PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",10.0,52,Local
29383,c5fad2a87d1716e5f08d44d335a61583,VALENTINE-VARIAN HOUSE,,,,BRONX,Bronx,2,10467.0,40.8773639075,-73.8794414589,1017589.6264700001,258948.065618,0,2033430500,207,11,42300,BX43,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",10.0,52,Local
29384,2413fd3e974e620c317f96c3413422d3,VALENTINO PIER,104,FERRIS STREET,104 FERRIS STREET,BROOKLYN,Brooklyn,3,11231.0,40.678325,-74.018794,979037.0898930001,186409.061851,3250655,3005950052,306,38,5300,BK33,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",,0,Local
29389,72b1260c25eb9004678c7f1d25ebc2a7,VAMOS SEMBRAR,198,AVENUE B,198 AVENUE B,NEW YORK,Manhattan,1,10009.0,40.728321,-73.979088,990046.0333629999,204624.23249000002,0,1004060038,103,2,3400,MN22,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",1.0,9,Local
29393,c51df9669d922873d194fd4c797fe682,VAN ALST PLAYGROUND,14-27,30 AVENUE,14-27 30 AVENUE,ASTORIA,Queens,4,11102.0,40.770579999999995,-73.928275,1004116.91,220027.98839699998,0,4005370002,401,22,8300,QN71,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",30.0,114,Local
29395,e460492a2f192367bee05bc0803e7452,VAN CORTLANDT PARK,3545,JEROME AVENUE,3545 JEROME AVENUE,BRONX,Bronx,2,10467.0,40.8892828378,-73.8813185977,1017064.63361,263289.897846,2113503,2059000001,226,11,43500,BX99,PARKS AND PLAZAS,PARKS,FLAGSHIP PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",10.0,50,Local
